sched_hour,op_hour
10.583333333333334,10.883333333333333
10.583333333333334,10.366666666666667
10.583333333333334,10.483333333333333
10.583333333333334,10.583333333333334
10.583333333333334,10.916666666666666
10.583333333333334,10.716666666666667
10.583333333333334,10.766666666666667
10.583333333333334,10.45
10.583333333333334,12.05
10.583333333333334,10.866666666666667
10.583333333333334,11.033333333333333
10.583333333333334,10.616666666666667
10.583333333333334,10.6
10.583333333333334,11.133333333333333
10.583333333333334,10.766666666666667
10.583333333333334,10.616666666666667
10.583333333333334,10.75
10.583333333333334,10.5
10.583333333333334,10.566666666666666
10.583333333333334,10.383333333333333
10.583333333333334,10.5
10.583333333333334,10.533333333333333
10.583333333333334,10.416666666666666
10.583333333333334,10.633333333333333
9.333333333333334,9.35
9.333333333333334,9.35
9.333333333333334,9.916666666666666
9.333333333333334,9.15
9.333333333333334,9.15
9.333333333333334,9.166666666666666
9.333333333333334,9.433333333333334
9.333333333333334,9.566666666666666
9.333333333333334,9.216666666666667
9.333333333333334,9.15
9.333333333333334,9.333333333333334
9.333333333333334,9.416666666666666
9.333333333333334,9.633333333333333
9.333333333333334,9.2
9.333333333333334,9.316666666666666
9.333333333333334,9.15
9.333333333333334,9.616666666666667
9.333333333333334,9.583333333333334
9.333333333333334,9.35
9.333333333333334,9.266666666666667
9.333333333333334,9.833333333333334
9.333333333333334,9.116666666666667
9.333333333333334,9.266666666666667
9.333333333333334,9.25
9.333333333333334,9.233333333333333
16.75,16.633333333333333
16.75,16.833333333333332
16.75,17.166666666666668
16.75,16.816666666666666
16.75,16.583333333333332
16.75,16.933333333333334
16.75,16.516666666666666
16.75,16.716666666666665
16.75,16.7
16.75,16.866666666666667
16.75,16.9
16.75,17.45
16.75,16.9
16.75,16.816666666666666
16.75,16.6
16.75,16.616666666666667
16.75,16.633333333333333
16.75,16.85
16.75,16.666666666666668
16.75,16.75
16.75,16.6
16.75,16.65
16.75,16.766666666666666
16.75,16.716666666666665
16.75,16.7
16.75,16.766666666666666
16.75,16.7
16.75,16.683333333333334
16.75,16.7
16.75,16.55
16.75,16.983333333333334
19.416666666666668,19.316666666666666
19.416666666666668,19.4
19.416666666666668,19.883333333333333
19.416666666666668,19.4
19.416666666666668,19.4
19.416666666666668,19.283333333333335
19.416666666666668,19.55
19.416666666666668,19.616666666666667
19.416666666666668,19.283333333333335
19.416666666666668,19.366666666666667
19.416666666666668,20.033333333333335
19.416666666666668,19.483333333333334
19.416666666666668,19.533333333333335
19.416666666666668,19.366666666666667
19.416666666666668,19.566666666666666
19.416666666666668,19.4
19.416666666666668,19.35
19.416666666666668,19.466666666666665
19.416666666666668,19.316666666666666
19.416666666666668,19.55
19.416666666666668,19.533333333333335
19.416666666666668,19.3
19.416666666666668,19.383333333333333
19.416666666666668,19.283333333333335
19.416666666666668,19.433333333333334
19.416666666666668,19.183333333333334
19.416666666666668,19.25
19.416666666666668,19.233333333333334
19.416666666666668,19.383333333333333
8.833333333333334,9.283333333333333
8.833333333333334,8.9
8.833333333333334,8.8
8.833333333333334,9.083333333333334
22.5,22.516666666666666
22.5,22.55
22.5,22.866666666666667
22.5,22.933333333333334
22.5,22.566666666666666
22.5,22.733333333333334
22.5,22.616666666666667
22.5,23.95
22.5,22.483333333333334
22.5,22.266666666666666
22.5,22.5
22.5,22.95
22.5,22.633333333333333
22.5,22.666666666666668
22.5,22.583333333333332
22.5,22.516666666666666
22.5,22.35
22.5,22.75
22.5,22.516666666666666
22.5,22.85
22.5,22.483333333333334
22.5,22.283333333333335
22.5,22.85
22.5,22.416666666666668
22.5,22.466666666666665
22.5,22.6
22.5,22.483333333333334
22.5,22.466666666666665
22.5,22.366666666666667
7.883333333333334,7.783333333333333
7.883333333333334,7.933333333333334
8.5,8.766666666666667
17.166666666666668,18.25
7.883333333333334,8.333333333333334
7.883333333333334,7.883333333333334
7.883333333333334,7.85
7.883333333333334,7.916666666666667
7.883333333333334,7.85
7.883333333333334,7.766666666666667
7.883333333333334,7.833333333333333
7.883333333333334,8.55
7.883333333333334,8.066666666666666
7.883333333333334,7.833333333333333
7.883333333333334,8.15
7.883333333333334,8.1
7.883333333333334,7.9
7.883333333333334,8.1
7.883333333333334,7.85
7.883333333333334,7.833333333333333
7.883333333333334,7.766666666666667
7.883333333333334,8.35
7.883333333333334,7.883333333333334
7.883333333333334,7.966666666666667
7.883333333333334,7.866666666666666
7.883333333333334,7.75
7.883333333333334,8.0
7.883333333333334,7.733333333333333
7.883333333333334,7.933333333333334
16.266666666666666,16.9
16.266666666666666,16.366666666666667
16.266666666666666,16.3
16.266666666666666,16.583333333333332
16.266666666666666,16.516666666666666
16.266666666666666,16.716666666666665
16.266666666666666,17.25
16.266666666666666,16.5
16.266666666666666,16.216666666666665
16.266666666666666,16.5
16.266666666666666,16.583333333333332
16.266666666666666,16.35
16.266666666666666,16.483333333333334
16.266666666666666,16.583333333333332
16.266666666666666,16.433333333333334
16.266666666666666,16.883333333333333
16.266666666666666,16.65
16.266666666666666,16.45
16.266666666666666,16.383333333333333
16.266666666666666,16.516666666666666
16.266666666666666,16.283333333333335
16.266666666666666,16.516666666666666
16.266666666666666,16.766666666666666
16.266666666666666,16.633333333333333
16.266666666666666,16.883333333333333
16.266666666666666,16.466666666666665
16.266666666666666,16.266666666666666
16.266666666666666,16.366666666666667
16.266666666666666,16.616666666666667
16.266666666666666,16.233333333333334
16.266666666666666,16.55
6.416666666666667,6.55
6.416666666666667,6.516666666666667
1.55,1.6333333333333333
1.55,1.4833333333333334
1.55,1.3833333333333333
1.55,1.75
1.55,1.5166666666666666
1.55,1.3333333333333333
1.55,1.35
1.55,1.3833333333333333
1.55,1.3166666666666667
1.55,1.6
1.55,1.45
1.55,1.3333333333333333
1.55,1.3333333333333333
1.55,1.4
1.55,1.5333333333333334
1.55,1.6
1.55,1.5333333333333334
1.55,1.35
1.55,1.4166666666666667
1.55,1.3166666666666667
1.55,1.5666666666666667
1.55,1.45
1.55,1.4666666666666666
1.55,1.4333333333333333
1.55,1.5333333333333334
1.55,1.4833333333333334
1.55,1.3166666666666667
1.55,1.4666666666666666
11.0,11.533333333333333
12.75,13.366666666666667
12.75,12.916666666666666
12.75,12.666666666666666
12.75,12.85
12.75,12.966666666666667
12.75,12.9
12.75,12.783333333333333
12.75,13.283333333333333
12.75,12.916666666666666
12.75,13.183333333333334
12.75,12.966666666666667
12.75,12.933333333333334
12.75,12.85
12.75,12.983333333333333
12.75,13.033333333333333
12.75,12.916666666666666
12.75,12.683333333333334
12.75,12.916666666666666
12.75,12.9
12.75,12.65
12.75,12.8
12.75,12.7
12.75,12.733333333333333
18.75,18.766666666666666
18.75,19.516666666666666
18.75,18.8
18.75,19.6
18.75,18.75
18.75,20.316666666666666
18.75,19.883333333333333
18.75,19.133333333333333
18.75,18.816666666666666
18.75,18.733333333333334
18.75,18.816666666666666
18.75,18.666666666666668
18.75,18.95
18.75,18.833333333333332
18.75,18.65
18.75,18.75
5.85,5.8
5.85,5.85
5.85,5.9
5.85,5.833333333333333
5.85,5.766666666666667
5.85,5.7
5.85,5.816666666666666
5.85,5.883333333333334
5.85,5.866666666666666
5.85,5.816666666666666
5.85,5.683333333333334
5.85,5.866666666666666
5.85,5.833333333333333
5.85,5.816666666666666
5.85,5.75
5.85,5.983333333333333
5.85,5.75
5.85,5.816666666666666
5.85,5.916666666666667
5.85,5.783333333333333
5.85,5.716666666666667
5.85,5.766666666666667
5.85,5.866666666666666
5.85,5.833333333333333
5.85,5.733333333333333
5.85,5.8
5.85,5.833333333333333
5.85,5.8
5.85,5.666666666666667
5.85,5.966666666666667
5.85,5.983333333333333
12.133333333333333,12.083333333333334
12.133333333333333,12.133333333333333
12.133333333333333,12.066666666666666
12.133333333333333,12.133333333333333
12.133333333333333,12.133333333333333
12.133333333333333,11.933333333333334
12.133333333333333,12.266666666666667
12.133333333333333,12.533333333333333
12.133333333333333,12.15
12.133333333333333,11.966666666666667
12.133333333333333,11.983333333333333
12.133333333333333,12.033333333333333
12.133333333333333,12.033333333333333
12.133333333333333,12.233333333333333
12.133333333333333,12.033333333333333
12.133333333333333,12.366666666666667
12.133333333333333,12.133333333333333
12.133333333333333,12.066666666666666
12.133333333333333,12.066666666666666
12.133333333333333,11.966666666666667
12.133333333333333,12.45
12.133333333333333,12.1
12.133333333333333,12.0
12.133333333333333,12.183333333333334
12.133333333333333,12.066666666666666
12.133333333333333,12.066666666666666
12.133333333333333,12.116666666666667
12.133333333333333,12.3
12.133333333333333,11.983333333333333
12.133333333333333,12.183333333333334
12.133333333333333,12.133333333333333
3.3333333333333335,3.2333333333333334
3.3333333333333335,3.2333333333333334
3.3333333333333335,3.216666666666667
3.3333333333333335,3.183333333333333
3.3333333333333335,3.2666666666666666
3.3333333333333335,3.4
3.3333333333333335,3.3
3.3333333333333335,3.8666666666666667
3.3333333333333335,3.2
3.3333333333333335,3.3833333333333333
3.3333333333333335,3.183333333333333
3.3333333333333335,3.15
3.3333333333333335,3.2333333333333334
3.3333333333333335,3.1166666666666667
3.3333333333333335,3.1666666666666665
3.3333333333333335,3.1333333333333333
3.3333333333333335,3.3666666666666667
3.3333333333333335,3.1
3.3333333333333335,3.1666666666666665
3.3333333333333335,3.2
3.3333333333333335,3.2666666666666666
3.3333333333333335,3.1
3.3333333333333335,3.2666666666666666
3.3333333333333335,3.2333333333333334
3.3333333333333335,3.3
3.3333333333333335,3.2
3.3333333333333335,3.1666666666666665
3.3333333333333335,3.3333333333333335
6.3,6.433333333333334
6.3,6.183333333333334
6.3,6.366666666666666
6.3,6.55
6.3,6.25
6.3,6.4
6.3,7.25
6.3,6.433333333333334
6.3,6.733333333333333
6.3,6.283333333333333
6.3,6.216666666666667
6.3,6.266666666666667
6.3,6.366666666666666
6.3,6.166666666666667
6.3,6.45
6.3,6.333333333333333
6.3,6.333333333333333
6.3,6.366666666666666
6.3,6.133333333333334
6.3,6.283333333333333
6.3,6.4
6.3,6.316666666666666
6.3,6.3
6.3,6.183333333333334
6.3,6.416666666666667
1.7,1.6666666666666667
1.7,1.75
1.7,1.65
1.7,1.6833333333333333
1.7,1.7666666666666666
1.7,1.7666666666666666
1.7,1.7166666666666666
1.7,1.6333333333333333
1.7,1.9666666666666666
1.7,1.7666666666666666
1.7,1.7666666666666666
1.7,1.7
1.7,1.9666666666666666
1.7,1.7666666666666666
1.7,1.6333333333333333
1.7,1.7
1.7,1.7
1.7,1.85
1.7,1.8
1.7,1.5833333333333333
1.7,1.5833333333333333
1.7,1.5833333333333333
1.7,1.6833333333333333
1.7,1.6666666666666667
1.7,1.8333333333333333
1.7,1.5
1.7,1.6
1.7,1.7
1.7,1.7166666666666666
1.7,1.6333333333333333
1.3833333333333333,1.4833333333333334
1.3833333333333333,1.3333333333333333
1.3833333333333333,1.25
1.3833333333333333,1.3
1.3833333333333333,1.3333333333333333
1.3833333333333333,1.3333333333333333
1.3833333333333333,1.5
1.3833333333333333,2.35
1.3833333333333333,1.7833333333333334
1.3833333333333333,1.4833333333333334
1.3833333333333333,1.6
1.3833333333333333,1.3333333333333333
1.3833333333333333,1.3666666666666667
1.3833333333333333,1.3833333333333333
1.3833333333333333,1.25
1.3833333333333333,1.4166666666666667
1.3833333333333333,1.3
1.3833333333333333,1.4166666666666667
1.3833333333333333,1.3333333333333333
1.3833333333333333,1.25
1.3833333333333333,1.25
1.3833333333333333,1.3833333333333333
1.3833333333333333,1.3833333333333333
1.3833333333333333,1.15
1.3833333333333333,1.3
1.3833333333333333,1.2166666666666666
1.3833333333333333,1.4
1.3833333333333333,1.35
1.3833333333333333,1.5166666666666666
1.3833333333333333,1.4666666666666666
5.0,5.25
21.833333333333332,21.766666666666666
21.833333333333332,21.733333333333334
21.833333333333332,21.8
21.833333333333332,21.783333333333335
21.833333333333332,21.816666666666666
8.666666666666666,9.333333333333334
21.833333333333332,21.733333333333334
21.833333333333332,21.75
21.833333333333332,21.766666666666666
21.833333333333332,21.683333333333334
21.833333333333332,22.1
21.833333333333332,21.883333333333333
21.833333333333332,21.766666666666666
21.833333333333332,21.7
21.833333333333332,21.85
21.833333333333332,21.833333333333332
21.833333333333332,22.133333333333333
21.833333333333332,21.816666666666666
21.833333333333332,21.816666666666666
21.833333333333332,21.8
21.833333333333332,21.766666666666666
21.833333333333332,21.866666666666667
21.833333333333332,22.666666666666668
21.833333333333332,21.766666666666666
21.833333333333332,22.066666666666666
21.833333333333332,21.766666666666666
21.833333333333332,21.833333333333332
21.833333333333332,21.85
21.833333333333332,23.033333333333335
21.833333333333332,22.166666666666668
21.833333333333332,21.916666666666668
6.166666666666667,6.383333333333334
6.166666666666667,6.0
6.166666666666667,6.066666666666666
6.166666666666667,6.216666666666667
6.166666666666667,6.016666666666667
6.166666666666667,6.466666666666667
6.166666666666667,6.016666666666667
6.166666666666667,6.0
6.166666666666667,5.95
6.166666666666667,6.05
6.166666666666667,6.083333333333333
6.166666666666667,6.116666666666666
6.166666666666667,5.95
6.166666666666667,6.666666666666667
6.166666666666667,6.0
6.166666666666667,6.166666666666667
6.166666666666667,6.233333333333333
6.166666666666667,6.033333333333333
6.166666666666667,6.033333333333333
6.166666666666667,6.066666666666666
6.166666666666667,6.016666666666667
6.166666666666667,6.033333333333333
6.166666666666667,5.933333333333334
6.166666666666667,6.05
6.166666666666667,5.983333333333333
14.333333333333334,14.433333333333334
14.333333333333334,15.0
14.333333333333334,14.816666666666666
14.333333333333334,14.583333333333334
14.333333333333334,15.183333333333334
14.333333333333334,14.9
14.333333333333334,14.8
14.333333333333334,14.866666666666667
14.333333333333334,15.016666666666667
14.333333333333334,16.633333333333333
14.333333333333334,14.966666666666667
14.333333333333334,14.783333333333333
14.333333333333334,14.883333333333333
14.333333333333334,15.283333333333333
14.333333333333334,14.45
14.333333333333334,14.5
14.333333333333334,14.95
14.333333333333334,14.966666666666667
14.333333333333334,14.9
14.333333333333334,14.75
14.333333333333334,14.583333333333334
14.333333333333334,14.466666666666667
14.333333333333334,14.4
14.333333333333334,14.316666666666666
14.333333333333334,15.033333333333333
14.333333333333334,14.45
14.333333333333334,14.55
14.333333333333334,14.466666666666667
14.333333333333334,14.25
14.333333333333334,15.116666666666667
14.333333333333334,14.883333333333333
2.0833333333333335,1.9333333333333333
2.0833333333333335,2.3
2.0833333333333335,2.8666666666666667
2.0833333333333335,2.3666666666666667
2.0833333333333335,1.9166666666666667
2.0833333333333335,2.9833333333333334
2.0833333333333335,2.1166666666666667
2.0833333333333335,2.033333333333333
2.0833333333333335,2.033333333333333
2.0833333333333335,2.2333333333333334
2.0833333333333335,2.316666666666667
2.0833333333333335,2.183333333333333
2.0833333333333335,2.1
2.0833333333333335,2.05
2.0833333333333335,2.0833333333333335
2.0833333333333335,1.95
2.0833333333333335,1.95
3.8333333333333335,3.7
3.8333333333333335,3.7333333333333334
3.8333333333333335,3.85
3.8333333333333335,3.7666666666666666
16.25,16.216666666666665
13.666666666666666,13.816666666666666
13.666666666666666,13.633333333333333
13.666666666666666,13.733333333333333
13.666666666666666,13.916666666666666
13.666666666666666,13.683333333333334
13.666666666666666,13.7
13.666666666666666,13.783333333333333
13.666666666666666,13.483333333333333
13.666666666666666,13.916666666666666
13.666666666666666,13.666666666666666
13.666666666666666,13.7
13.666666666666666,13.733333333333333
13.666666666666666,13.716666666666667
13.666666666666666,13.983333333333333
13.666666666666666,14.316666666666666
13.666666666666666,13.716666666666667
13.666666666666666,13.866666666666667
13.666666666666666,13.95
13.666666666666666,14.75
13.666666666666666,13.733333333333333
13.666666666666666,13.766666666666667
13.666666666666666,13.816666666666666
13.666666666666666,13.766666666666667
13.666666666666666,14.116666666666667
13.666666666666666,13.7
13.666666666666666,13.716666666666667
13.666666666666666,13.55
13.666666666666666,13.616666666666667
13.666666666666666,13.733333333333333
13.666666666666666,13.916666666666666
13.666666666666666,13.65
12.75,12.533333333333333
12.75,12.683333333333334
12.75,12.766666666666667
12.75,12.716666666666667
12.75,12.65
12.75,13.133333333333333
12.75,12.683333333333334
12.75,12.783333333333333
12.75,13.0
12.75,12.783333333333333
12.75,13.233333333333333
12.75,12.8
12.75,12.75
12.75,12.766666666666667
12.75,12.933333333333334
12.75,12.683333333333334
12.75,12.616666666666667
12.75,12.8
12.75,13.133333333333333
12.75,13.166666666666666
12.75,13.1
7.233333333333333,7.183333333333334
7.0,7.083333333333333
7.233333333333333,7.233333333333333
7.0,7.4
7.0,7.133333333333334
7.0,7.016666666666667
7.0,7.25
7.0,7.1
7.0,7.2
7.0,7.183333333333334
7.0,7.1
7.0,7.016666666666667
7.0,7.183333333333334
7.0,7.216666666666667
7.0,7.383333333333334
7.0,7.083333333333333
7.0,7.25
7.0,7.233333333333333
7.0,7.183333333333334
7.0,6.966666666666667
7.0,7.166666666666667
7.0,7.2
7.0,7.1
7.0,7.233333333333333
7.0,8.066666666666666
7.0,7.033333333333333
7.0,7.15
7.0,7.166666666666667
7.0,7.483333333333333
7.0,7.133333333333334
7.0,7.166666666666667
13.583333333333334,14.933333333333334
13.583333333333334,14.2
13.583333333333334,15.05
13.583333333333334,15.183333333333334
13.583333333333334,14.116666666666667
13.583333333333334,14.516666666666667
13.583333333333334,14.233333333333333
13.583333333333334,14.116666666666667
13.583333333333334,14.15
13.583333333333334,14.266666666666667
13.583333333333334,13.733333333333333
13.583333333333334,15.683333333333334
13.583333333333334,13.95
13.583333333333334,13.883333333333333
13.583333333333334,14.016666666666667
13.583333333333334,13.85
13.583333333333334,14.2
13.583333333333334,14.6
13.583333333333334,14.733333333333333
13.583333333333334,14.1
22.666666666666668,22.733333333333334
22.666666666666668,22.666666666666668
22.666666666666668,22.583333333333332
22.666666666666668,22.616666666666667
22.666666666666668,22.633333333333333
22.666666666666668,22.633333333333333
22.666666666666668,22.583333333333332
22.666666666666668,22.783333333333335
22.666666666666668,22.716666666666665
22.666666666666668,22.883333333333333
22.666666666666668,22.666666666666668
22.666666666666668,22.716666666666665
22.666666666666668,22.666666666666668
22.666666666666668,22.733333333333334
22.666666666666668,22.65
22.666666666666668,22.566666666666666
22.666666666666668,22.85
22.666666666666668,22.6
22.666666666666668,22.55
22.666666666666668,22.8
22.666666666666668,22.566666666666666
22.666666666666668,22.716666666666665
22.666666666666668,22.7
22.666666666666668,22.566666666666666
22.666666666666668,22.6
22.666666666666668,22.616666666666667
22.666666666666668,22.433333333333334
22.666666666666668,22.6
22.666666666666668,22.466666666666665
22.666666666666668,22.483333333333334
13.833333333333334,14.083333333333334
13.833333333333334,13.916666666666666
13.833333333333334,13.983333333333333
13.833333333333334,13.966666666666667
13.833333333333334,14.383333333333333
13.833333333333334,14.1
13.833333333333334,14.25
13.833333333333334,13.95
13.833333333333334,13.95
13.833333333333334,13.933333333333334
13.833333333333334,13.933333333333334
6.5,7.333333333333333
12.25,12.366666666666667
12.25,12.333333333333334
12.25,12.366666666666667
12.25,12.383333333333333
12.25,12.183333333333334
12.25,12.266666666666667
12.25,12.5
12.25,12.366666666666667
12.25,13.383333333333333
12.25,12.483333333333333
12.25,12.316666666666666
12.25,12.483333333333333
12.25,12.433333333333334
12.25,12.5
12.25,12.283333333333333
12.25,12.416666666666666
12.25,12.316666666666666
12.25,12.233333333333333
12.25,12.533333333333333
12.25,12.283333333333333
12.25,12.25
12.25,12.366666666666667
12.25,12.233333333333333
12.25,12.466666666666667
12.25,12.2
12.25,12.216666666666667
12.25,12.216666666666667
12.25,12.383333333333333
12.25,12.383333333333333
3.1666666666666665,3.3333333333333335
3.1666666666666665,3.1166666666666667
3.1666666666666665,3.35
3.1666666666666665,3.1666666666666665
3.1666666666666665,3.316666666666667
3.1666666666666665,3.183333333333333
3.1666666666666665,3.1166666666666667
3.1666666666666665,3.283333333333333
3.1666666666666665,3.3666666666666667
3.1666666666666665,3.4
3.1666666666666665,3.316666666666667
3.1666666666666665,3.1333333333333333
3.1666666666666665,3.1166666666666667
3.1666666666666665,3.216666666666667
3.1666666666666665,3.183333333333333
3.1666666666666665,3.2
16.083333333333332,16.183333333333334
16.083333333333332,16.3
16.083333333333332,16.333333333333332
16.083333333333332,16.033333333333335
16.083333333333332,17.55
16.083333333333332,16.083333333333332
16.083333333333332,16.3
16.083333333333332,16.3
16.083333333333332,16.166666666666668
16.083333333333332,16.2
16.083333333333332,16.116666666666667
16.083333333333332,16.316666666666666
16.083333333333332,16.2
16.083333333333332,16.283333333333335
16.083333333333332,16.1
16.083333333333332,17.033333333333335
16.083333333333332,16.516666666666666
16.083333333333332,16.65
16.083333333333332,16.2
16.083333333333332,16.15
16.083333333333332,16.133333333333333
16.083333333333332,16.25
16.083333333333332,16.25
16.083333333333332,16.083333333333332
16.083333333333332,16.45
16.083333333333332,16.166666666666668
16.083333333333332,16.2
16.083333333333332,16.166666666666668
16.083333333333332,16.25
16.083333333333332,16.016666666666666
16.083333333333332,16.1
4.166666666666667,4.116666666666666
4.166666666666667,4.133333333333334
4.166666666666667,4.333333333333333
4.166666666666667,4.266666666666667
4.166666666666667,4.483333333333333
3.0833333333333335,3.1166666666666667
4.166666666666667,4.316666666666666
4.166666666666667,4.2
4.166666666666667,4.366666666666666
4.166666666666667,4.216666666666667
4.166666666666667,4.15
4.166666666666667,4.133333333333334
4.166666666666667,4.2
19.5,19.466666666666665
19.5,19.616666666666667
19.5,19.633333333333333
19.5,19.55
20.666666666666668,20.666666666666668
19.5,19.5
19.5,19.366666666666667
19.5,19.483333333333334
19.5,19.816666666666666
19.5,19.566666666666666
19.5,19.666666666666668
19.5,19.433333333333334
19.5,19.75
19.5,19.5
19.5,19.5
19.5,19.6
19.5,19.733333333333334
19.5,19.45
19.5,19.45
19.5,19.666666666666668
19.5,19.533333333333335
19.5,19.65
19.5,19.35
19.5,19.416666666666668
19.5,19.716666666666665
19.5,19.783333333333335
19.5,19.983333333333334
19.5,19.416666666666668
19.5,19.666666666666668
19.5,19.733333333333334
18.75,18.783333333333335
18.75,19.016666666666666
18.75,18.783333333333335
18.75,18.866666666666667
18.75,18.916666666666668
18.75,18.916666666666668
18.75,18.966666666666665
18.75,18.75
18.75,18.966666666666665
18.75,18.833333333333332
18.75,18.833333333333332
18.75,18.9
18.75,18.916666666666668
18.75,18.85
19.0,19.283333333333335
18.25,18.5
18.25,18.7
18.25,18.4
18.25,18.6
18.25,18.5
18.25,18.366666666666667
18.25,18.4
18.25,18.216666666666665
18.25,18.55
18.25,18.55
18.25,18.266666666666666
18.25,18.283333333333335
18.25,18.3
18.25,18.233333333333334
18.25,18.466666666666665
